ReviewID	Text
888	I loved this hotel !
889	everyone was nice and helpful.
892	The staff at front desk very friendly and helpful, the room was lovely, beds were very comfortable.
893	Compared to the one other 5 star hotel in Las Vegas, I was rather disappointed.
893	Maybe it is somewhat expected from a gigantic hotel like that.
893	Staff was friendly enough, but in over all, they lack personal hospitality.
893	Room was nice, but they only gave us one extra blanket when I asked for two.
893	Fridge is all computerized and you cannot even move a bottle in the fridge without getting charged.
893	Bathroom was nice, and it has a TV by the mirror, but the way the bathtub is built, you cannot watch the TV from the bathtub.
895	Big and comfort room,very big hotel.
896	Great experience, good location for dining and shopping
897	This is the second time I've stayed at this hotel, a nd I am just as impressed as the first time.
897	The room ,which are all suites, was beautiful, clean and very spacious.
897	It is close to many things on the strip.
897	The concierge was most helpful in booking our dinners and shows.
897	I will be staying there again on the next trip to Las Vegas.
898	Very nicely appointed room.
898	Plenty of space, nice sunken living room.
898	Beautiful, spacious bathroom.
900	Great location on the strip!
901	It is a very nice hotel.
901	The rooms are gorgeous and very clean.
901	We had a great experience there and it felt like never leaving home in spite of not being from USA.
902	The best hotel I have ever been at!
902	Lot of luxury and a great price per nigth.
902	Actually I have been in a more expensive hotels and the quiality of services, assistance and room of the Venetian is incomparable!
903	excellent facilities, excellent staff, just like Venice but just smaller, we've been to Venice and it's very authentic,excellent restaurants,if you stay here you really don't have to venture outside at all,even the gaming sections are very clean and bright, unlike the other hotels, also kids friendly.
904	From check in - check out perfection.
904	All the employees were helpful and very professional.
904	Worth the money for the comfort and location.
904	I will be staying at the venetian again.
905	Check in was quick and easy.
905	The room was what I expected.
905	The bella suite was more than enough for four people.
905	The restaurants we ate at were great such as Public House and Tao.
905	I would come back again
906	The staff were polite,friendly and courteous,including the casino staff.
906	A slight blip with one of the restaurants but that was corrected.
906	It is extremely hard to find food that is not overloaded with salt.
906	I find this a problem with most eateries particularly in the U.S.-but healthier alternatives should be available in a resort the quality of the Venetian.
906	Overall a satisfactory stay
908	They overbooked our Bella two queen suite and we had to settle for a 1 bed suite.
908	Still paid for the two bedroom.
911	We had a very enjoyable stay at The Venetian.
911	It was beautiful, the gondola ride through the hotel was magical.
914	Although the hotel was very busy, which is expected in Vegas, it was very nice.
914	Pool area was very crowded.
915	I loved my stay @ the Venetian one of the biggest hotels in the world.
915	It's a lot perks to staying @ thus hotel.
915	Such as the club Tao and the beach party.
915	Def would recommend staying there.
915	Only thing was my Internet service was on and off but I wasn't charged for it.
915	GREAT place 2 stay!
916	we could not seem to get a straight answer in regards to renovated rooms in the complex.
916	we were told at check in, some rooms were renovated, we were told the is no full strip view from the complex and than we were than told the renovations of units was just furniture being updated.
916	On checkout we were than told that the entire top half of the building was already renovated (gutted and redone) and that the higher you go the better view of the strip you receive.
916	Could not get a straight answer from anyone as every staff we talked to told us something different.
916	other than that very nice complex.
917	Upon arrival our room was not ready, ended up getting an amazing suite upgrade.
917	Excellent customer service, very elegant.
917	No complaints at all.
917	Beautiful place to stay.
918	The Venetian is a massive hotel.
918	Bigger than Texas with 100 rooms a floor and 40+ floors, it is like a small town all by itself.
918	With such scale, the hotel can't help but come across a bit impersonal and you do feel like just a number.
918	The rooms are large and the king size bed was absolutely brilliant, like sleeping on an air cushion.
918	However, the hotel is starting to date a bit now, with the bathrooms looking a bit tired with fading chrome and dull brass fittings.
918	The pool area was probably the biggest disappointment.
918	It is like a parking lot with vast expanses of concrete, minimal greenery and not a single umbrella.
918	114 Fahrenheit and no umbrellas to shade under?
918	The food in the various hotel restaurants was also generally very average.
918	In fact, a breakfast we had at a little cafe in the Grande Canal area was so bad, we left without eating it.
918	One of the worst meals I have had the displeasure of experiencing.
918	I also ate at the Domencian Restaurant and the food there was also very average and expensive.
918	I think there are better hotels in Vegas at the price.
919	It was a very good stay in Venetian.
919	the rooms are very very spacious and the facilities were top notch.
920	Wonderful location, beautiful hotel...
921	A perfect place for a much needed retreat!
921	NOW THIS REQUIREMENT TO CONTINUE WRITING ABOUT THIS GREAT EXPERIENCE IS MAKING ME REGRET TRYING TO DO THE RIGHT THING.
921	Please add a bit more to your review...
921	STOP WITH THIS NONSENSE!
922	Our king suite with a view was outstanding and I would highly recommend the upgrade.
922	The hotel was stunning including the lobby, Grand Canal Shops, casino, restaurants and theaters.
922	There were so many choices and so much to do it was almost overwhelming.
922	I wish the staff would have been more informative about all the hotel had to offer and services provided.
922	We missed eating at Mario Batali's restaurant and would have preferred that over Zeffirino's - just so so.
922	Rock of Ages was great as was The Bourbon Room afterwards.
922	Concierge could have been more helpful too when we went down to pick up our theatre tickets.
922	Overall stay was wonderful !
922	We 'll be back.
923	Simply Wow  but there is no tea or coffee maker in the room and every time you order it takes about 45 minutes and is awfully expensive also and besides this they levy resort charges which are leveied at the time of checkout
924	Overall I had a great experience at the hotel.
924	I would stay their again.
925	Great staff, great food, great hotel.
925	Would recommend to anyone
926	This was our first time staying at the Venetian and it was a great stay.
926	We had stayed at the Pallazo before.
926	But both places are awesome places to stay.
926	The Bella suite was nothing but perfect.
926	I love how the room had two TVs and its own little living area with couch.
927	All rooms are suites excellent for families.
927	Altho a 4000 room hotel, request for services such as extra towels, blanket took only 15 minutes.
927	The grandiour of the hotel is unparallel.
928	A little disappointing that you can not use the mini bar to even store water, that is a real rip off.
928	Rooms are nice but not as clean as you would expect of a 5 star hotel, we found a dusty pair of sunglasses under one bed and what looked like someones skimpy thong behind one of the chairs in the sitting area.
928	Pool was very crowded so we did not even bother to go.
929	They have restaurants from 5 of the top chefs in the world.
929	Only issue is that it is so big.
929	Bring good walking shoes.
929	Probably need to go elsewhere for more entertainment options.
929	But when you come home to your room, you will love it.
929	There is an upscale mall here.
929	Barneys, David Yurman, etc.  The Venice experience of the Gondola rides will be enough to keep you here rather than going to the real Venice.
929	Get a package deal through Expedia and you will save a boatload of money.
929	I went for business and the conference area is incredible.
929	Huge conference stadium and so many breakout rooms.
929	Makes for an incredible experience.
930	We bought our own food and stored it in the in-suite refrigerator not using any of the amenities stored in there, when we went to check out we were charged an extra $105 on top of $65 resort fee (2 nights) just for using their fridge.
931	Service was terrible for a five star hotel.
932	In the past I have stayed at other Vegas hotels but its simply not worth it.
932	The Venetian rooms are opulent and roomy.
932	The hotel is located in the heart of the strip and is a stunning site.
932	Unfortunately this trip the indoor canal was being worked on but they don't deserve to be dinged because they keep up with their hotel.
932	Next time I might try the Palazzo, their sister hotel.
933	good view perfect price，room is very nice。i will be back for pleasure。
934	Returned at 3:30 from the casinos.
934	The room sheets were not changed, carpet was dirty, and shower had hair in it.
934	They sent in a couple maids to correct and are crediting the first night plus room credit.
935	The hotel was great!
935	it's location is great on the strip in the middle of everything.
935	the gotel staff was great and helped with everything we neededthe room was excellent
937	Overall  the hotel is pretty nice, but the pocket door to the bathroom was broken and would not close, also, there is a fake wall between the living room and bedroom, this is not a true suite to me, the powder room in the entry way has a very awkward door to it, it is about 3/4 of the width of the bathroom, and opens inward, you have to almost be a very small child to get to the toilet.
937	The grounds and all of the pools are very nice.
938	We purchased a suite room at venetian from expedia.
938	It was eye catching.
938	But, in reality the location of the room they give you is a nightmare: without a view, hotel key needs to be swiped 10x to be read, obviously stained walls with caulking of faucets so obviously not done right, provides you with few towels, noisy location and has extra fees that they didnt include in the description of what you are paying for
939	Has everything from great shopping, pools and food.
939	Family friendly but also great for couples, or singles.
941	Great trip to Vegas as a relaxing getaway.
941	The Venetian did not disappoint in helping us achieve that.
942	overall great experience and a wonderful time the weather was great
943	First of all, we stayed on a non-smoking floor and yet our room reeked of cigarette smoke.
943	Smoke continued to filter through the vents.
943	In fact, it became so difficult to breathe the hotel had to provide an air purifier.
943	The room itself was worn and unclean, stains on the doors and walls.
943	The couch had cigarette holes also.
943	Definitely not a luxury resort.
943	The casino is very disappointing in its ambience.
943	Definitely not high-class.
943	If you want comfort, class and style, look elsewhere.
944	This hotel has the hottest club TAO, it had a huge mall with all kinds of shops, the casino and the architecture along with the amazing service offered by EVERYONE in that hotel is beyond words.
944	Hotel is located right off the middle of the strip and I highly recommend this hotel.
944	The gym, pool and rooms are huge and well taken care of.
945	First time staying in The Venetian and I was not disappointed.
945	Nice premises and friendly staff.
945	The location is good for the northern part of the Strip; still it's walking distance to most places along the Strip.
945	The Canal shopping mall nice and very convenient for Venetian's guests, it many restaurants, attractions and different convenient and luxury stores.
945	I highly recommend it.
946	My first reservation was at the Palazzo; however, due to overbooking there, we were placed in Venetian.
946	Initially, it was upsetting because we had waited an hour and half  for a room at Palazzo to be cleaned (front desk had said she would have a room cleaned).
946	Requested consideration for the wait and the resort fee was waived.
946	We accepted the room at the Venetian and was delighted when first entering the room.
946	We have stayed at other places in Vegas, but none compare to this hotel...
946	understand Wynn and Encore are luxurious too.
946	We loved the rooms and decor in the suite and the hotel is breathtaking.
946	We ended up staying six nights and paying more than normal because we absolutely loved the place.
946	We had a great time out at the poolside relaxing and meeting new people.
947	It's nice after a crazy, fun-packed day in Las Vegas to have the perfect hotel suite to come home to.
947	Ours was beautiful from end to end, from the panoramic view to the sitting room with its comfortable little sofa; king bed with gorgeous linens, and a bath to die for (massive tub and shower, perfect water pressure, vanity area with a first-rate magnifying mirror, etc.) Service impeccable--no small feat, in that chaotic atmosphere.
947	We enjoyed the casino as well as an excellent and reasonably-priced meal at the Bouchon restaurant.
948	Everything was GREAT...
948	upscale and gorgeous...
948	We were upgraded to a suite...
948	very nice had 3 tvs...
948	.2 flat screens (1 on the wall in front of the 2 queen beds the other was on the wall in the step down living area...
948	and third on wall in bathroom while soaking in the very nice tub!
948	Awesome and very clean ...
948	the beds were so comfy...
948	the Hotel has everything and then some!
948	We loved the Venetian
949	A beautiful hotel with many things to do, and located in the center of the Vegas strip, which is the perfect location for a night in Vegas.
950	We arrived for a wedding and the hotel is very self contained.
950	Entertainment, food, drinks, all were either within the hotel or nearby if one wanted to just walk the strip.
950	The rooms were spacious and comfortable.
952	It was fantastic being able to stay at the Venetian I never thought I would be able to stay there because of the price.
952	Although the bed was not as comfy as I wanted it to be the staff and the hotel was well worth every penny.
952	We had a great time.
954	Our stay was fabulous and we look forward to another visit.
955	Great facilities, clean and up-scale.
955	Good quality bed and beddings, nice spacious room/suite.
956	The reception supervisor (Christopher) was most helpful and went out of his way to be of assistance in a professional and competent manner.
956	A very good start to an enjoyable stay at this hotel.
956	It's the positive attitude of the hotel employees that may be their greatest difference from comparable hotels.
957	A hughe suite staff propose at the registration to upgrade me and i was very satify with it !
958	The hotel is very beautiful, I even think it's more beautiful than Venice.
958	The room was big and comfortable.
958	Their service was very good.
958	I had some medication that needed to store in frig, the room frig was filled up with chargeable items.
958	I called the front desk, and they sent another frig to our room within 20 mins, this is very amazing for a hotel of this size.
959	We have walked through the Venetian and the shops, but this was our first stay.
959	Beautiful hotel and super friendly staff.
959	Rooms are well appointed, bed is comfy although the pillows are a bit too soft for my comfort.
959	All of the restaurants we ate at were great.
959	For how luxurious it feels, it's really well priced.
959	Would stay here again.
960	Comfortable, great room service and very beautiful.
961	We feel comfortable to stay in this hotel.
961	We'll come back next time.
962	We stayed for 2 nights to celebrate our 25th wedding anniversary, and got a free room upgrade on check in.
963	beautiful room, great price for a three night stay.
963	you can't beat $440 for flight and hotel
966	Everything was great except I upgraded my room to Bella 2 Queens View Suite but view was really bad.
966	I could not see Vegas strip but roof of a building ( lower level) and some view of pool.
966	I guess we were shopping and sight seeing all day till midnight and did not use the room much except shower and sleep, so upgrading the room to Bella 2 Queens View Suite was waste of the money...
966	If you are planning not to use the room, I would not recommend to upgrade the room to View Suite.
968	The hotel and staff were magnificent.
968	It was enchanting, romantic and full of exciting things to do!
968	A must do in Vegas!
969	This hotel is outstanding great service and clean
970	For the price of the room, I was very disappointed with the hotel.
970	I arrived in the early hours of the morning after my first night booking due to a travel delay.
970	There were 3 front desk staff and maybe one or two people checking in.
970	Nobody called me forward so I went to the desk myself.
970	The lady there gave me only one room key (said system was down) and confirmed that I had a double queen room.
970	She then kind of warned me not to touch anything in the room refrigerator as I would be charged a fee if a beverage was even touched (weight sensitive).
970	However after lugging all our luggage up to the room (long complicated route to room having to change 2 elevators from the parking deck) we discovered that we got a room with a king bed.
970	After calling the front desk again, we were told to wait and somebody would come up with a new key to the right room.
970	We waited another 20 minutes and then made another call for to remind the front desk before we got to the right room after about half an hour after check in!
970	All this after an exhausting 1500 mile drive.
970	The positives were that the room was clean, large and comfortable.
970	Location is also not bad on the strip and the facility is quite beautiful.
970	I feel that I could have gotten more value for my money if I stayed in Hampton inn or Holiday Inn off the strip with far better service (and a free hot breakfast!
971	Upon check-in, the staff were courteous and prompt with everything.
971	I arrived to Las Vegas late but the staff at the front desk checked me in quicker than I anticipated.
971	Also, the representative guided me throughout the hotel and casino and the facility.
971	It was very pleasing.
971	The hotel had more new table games and slot machines.
971	The spa facility is always a favorite.
972	The room is very comfortable and clean.
972	However, we were very annoyed with the refreshment center charges only because we move few bottles around to keep our water bottle cold.
972	We went to the front desk and the rep helped us to eliminate those charges.
972	I think they should redesign the sensor or make the reminding sign more obvious to let the customer understand the charge will appear even if you didn't drink it.
974	No kettle for hot water.
975	The room was beautiful and very spacious!
975	The hotel itself was very nice and the Bouchon restaurant was delicious!
976	Great place to vacation ~ Great atmosphere.
976	I will return sometime soon.
977	Fantastic Hotel to stay at.
977	Very large and very disorientating at times tho.
977	Beautiful and clean rooms.
977	Large variety of restaurants and eating outlets.
977	Pools only average as pool servers at the bar not very friendly, pool scummy and the pool music awful.
978	We stayed here for a bachelorette party and the hotel was beautiful and had very spacious rooms.
978	We typically try new hotels every time we go to Vegas, but I'd absolutely so a repeat at the Venetian.
979	We go to LasVegas every Christmas.
979	The best we have stayed at so far.
980	The hotel is absolutely beautiful and the staff could not have been more pleasant and accommodating.
980	Everyone from the housekeeping staff to the front desk and concierge services was so very helpful and answered our questions with helpful suggestions and tips.
980	The hotel is very central to everything on the strip and we felt that it was really the perfect location.
980	The only thing I would have liked to see was a coffeemaker in the room for that early morning coffee!
981	Venetian staff are extremely accommodating.
981	We arrived very early Thursday and left very late Sunday, and the staff were wonderful with baggage, use of facilities (pools, etc.) and taking care of us on both ends.
982	This hotel is fantastic.
982	The rooms were fabulous, 2 queen beds, huge bathroom, seperate lounge area with corner sofa, desk and small dining table, 3 tvs...
982	The hotel itself is so opulent and luxurious.
982	Was certainly my favourite hotel on the strip!
983	1st room window faced an aircon bank and was very noisy,  was moved to another room but this was just one floor up from the same aircon bank.
983	Had paid a lot of money to stay and was very disappointed with the room and speed of service.
985	PROs:The Venetian allows you to step into a magical world, transferring you to Venice the moment you walk in the door.
985	The lobby areas, grand hallways and beautiful guest rooms all provide grandeur and opulence in a tasteful way.
985	Every detail is well planned, from the automatic light when the closet door opens to the vanity desk and make-up mirror in the bathroom.
985	The blackout curtains did a great job of darkening the guest room.
985	We ate at several restaurants on property and were never disappointed.
985	The service was efficient and friendly and the food at the Grand Lux and Bouchon was delicious, each and every time.
985	Loved the convenience of walking the Grand Canal shoppes and the 38 restaurants on-site.
985	CONs:The hallway noise was a constant problem throughout the night.
985	We actually hoped to get some sleep - probably not the norm when in Vegas.
985	Our room was located next to a long marble hallway.
985	We consistently heard guests laughing and talking as they returned to their rooms.
985	One night we heard a loud, pounding sound for an infinite period.
985	One day our room just didn't get maid service.
985	We were out all day and didn't have a sign on the door - but housekeeping skipped us.
985	Expected better for a hotel of this caliber.
987	You can't help but feel a little daunted when driving through Las Vegas towards a number of massive hotels.
987	However, when we arrived the valet took the car and our bags were taken car of within seconds.
987	A simple check in and we were feet up in a large King Suite with room to swing 2 tigers.
987	My wife and I spent a lot of time around the pool rather than the casino, and we did enjoy a shopping trip and a few meals.
987	The choice of everything in the hotel is mind blowing.
987	A great stay and would come back again no problem.
988	The Hotel was amazing, dining was fabulous.
988	Every time we left the hotel to go to another we found ourselves saying this hotel is not as nice as ours lets go back.
988	The only little complaint was I planned to watch college football on Saturday and NFL on Sunday.
988	There were no any good spots to watch the game.
988	The Sportsbook was full fast, standing room only.
988	The other bars had the games on but could not change the channel to my college team.
988	On Sunday again the Sportsbook was packed and the other bars were showing some games but limited.
988	Not a place to go if you are going to see March Madness.
989	65th birthday celebration ,hotel is one of top in vegas,every thing was top of scale
991	Overall great experience clean and beautiful hotel I love the artwork featured here.
991	Room service was good but very expensive.
992	Best hotel in Las Vegas.
992	Very clean and the staff was very king.
992	The real Italian atmosphere was incredible.
993	This was my third trip to Vegas, I went for my 30th bday with a group of friends and this was by far the best place I stayed (I stayed at the Monte Carlo and Ballys before).
993	We stayed in the Bella suite which was very nice and accommodated the 5 of us comfortably with 2 queen beds and a sofa bed.
993	The only downside was that it seemed like the walk to the rooms was very long, having to take an elevator up to the suites, and then another elevator that took us to our floor.
993	I went to the Tao Beach pool party- it was great, except for the fact that hotel guests still had to pay the cover charge.
993	All of the other pools were free.
993	We had to request housekeeping to come to our room because somehow on the first day they forgot to clean our room.
993	There was a refrigerator in the room that was fully stocked with censored items, so when we removed the items to put our own items into the fridge we were charged until they realized that the original contents were still there (annoying but not a big deal).
993	Overall this hotel is very fabulous and fancy.
993	It has accommodations for families as well as for those that are into the nightlife.
993	It is not located on the busy part of the strip, so if you want to go outside and take a stroll to check out the Vegas scenery its not the best for that, but its not too far.
995	It was a fantastic journey the hotel has a variety of shops and activities it's really unforgettable holiday.
996	Loved seeing faith hill and Tim McGraw
997	We ended up staying in the Palazzo Tower which was beautiful.
997	The room was great with a total of 3 TV's and sitting area.
997	We were on the 47th floor which had a great view.
997	We enjoyed the pool and the entire grounds.
997	There are a million restaurants and shops to choose from.
997	We will look forward to going back just for the room and the food.
998	Our experience was very memorable.
998	We were offered an opportunity to upgrade the suite as well as allowed checking in as soon as we arrived in Las Vegas, about three to four hours prior to the regular checking in time.
998	The tour pick up areas were all clear.
998	Prestige package that we purchased at the checking was attractive, but we did not get full value, given prearranged our full two days of out of town trips.
998	Overall, we are satisfied with the hotel and may try visiting again.
999	problem with housekeeping, hotel quickly rectified with a credit.
1000	Great room, hotel very clean, wish the staff were more friendly.
1001	This hotel lives up to the expectation.
1001	The rooms are huge and have lots of amenities.
1002	excellent area with a variety activities to choose from without ever having to leave the property.
1003	The Venetian is a beautiful hotel.
1003	However, unless you upgrade to a newly remodeled room or above their basic suite, you will find what I call ""faded elegance.
1003	"" The rooms are spacious and nicely arranged but are old and showing it.
1003	The staff is helpful and courteous.
1003	If you are not a smoker, you will smell the smoke as soon as you enter the registration area.
1004	Lovely hotel, staff very polite and helpful, bathroom fabulous with tv, loved the remote control for the blinds and curtains.
1004	Security at all entrances of guest lifts to check your room key so only residents can use pool.
1004	Lovely comfortable bed and pillows and added bonus of bathrobes.
1004	Only downside is the minibar, you can't use it for your own stuff because it is full and if you move anything you will be charged for it, also sweets and drinks in front of tv on a tray and if you move anything you will be charged, bad news if you have children with you.
1004	Overall loved staying here pure luxury.
1005	Beautiful and well maintained.
1005	Only complaint would be the ridiculous mark up on drinks at the pool bar.
1005	I order 2 margaritas for my husband and I (just basic well brand nothing fancy) and the total for 2 drinks was $32.50!
1005	That is just outrageous.
1005	$16.50 each, come on, that is just robbery.
1005	After that, I went to the Walgreens right next to the hotel and got drink to bring into the pool area.
1005	Not sure if we were even allowed but felt justified after getting gouged!
1006	Excellent hotel best in Vegas.
1006	Great to impress a client.
1007	Not the Venetian it used to be that's for sure.
1007	Room didn't even have a coffee pot.
1007	Slots were tight and hotel was empty.
1007	Disappointing, this has always been our favorite hotel on the strip, won't stay there again.
1007	Had to pay a surprise ""time-share"" fee when we checked out and we're not even time-share owners!
1008	Perfect for a couples get away.
1008	Very romantic and luxurious.
1009	Staying at the Venetian was wonderful.
1009	The rooms were large, comfortable and like a home away from home.
1009	The hotel itself is delightful with many levels of shopping and great restaurant choices.
1010	650 sq ft of luxury, 3 tv's, one in the bathroom!
1010	Very clean, a separate living room where you can unwind after a full day, ultimate getaway!
1010	Next time down to Vegas, only the Venetian will do!
1011	Easy walk to other resorts / casinos.
1011	Right on the Strip, yet a little set back from the crowds.
1011	Beautiful decor and facilities in this hotel.
1011	Great pool decks - although pool bar service was a little slow.
1011	Avis car rental desk and cars on the property made it easy to rent a car for the day to drive out to Hoover Dam and Red Canyon - both definitely worth seeing.
1012	We had an amazing stay.
1012	The area is located right downtown and we had plenty of help.
1012	With shopping areas inside we couldn't go wrong.
1012	The only issue I had was upon checkout when a few had picked up items off of the sensor bar which automatically charged us.
1012	However the staff took those charges off after we told them no item was eaten or used.
1012	All in all I will definitely return again.
1013	Great experience; however, it is a little annoying trying everything that you can not to tip over anything on the pressure sensitive snack tray.
1013	With the money that you spend for this kind of room, put that type of stuff in a locked cabinet and assigned key.
1013	I shouldn't have to watch everything that I do just to make sure I don't bump into that silly thing.
1017	If you are looking for a truly personal experience, skip the Venetian.
1017	With 4000 rooms and the facility being a large as a small town, personalized service is hard to come by.
1017	I've stayed here twice for work events and it's beautiful and impressive and enormous and bustling with activity 24/7.
1017	Arriving very late Sunday evening after a very long flight from the east coast, i was disappointed to find the front desk area closed for a photo shoot and had to wait in a long, roped-off line to be shuffled to a back room where a makeshift check-in was set up.
1017	After that ordeal, everything was fine.
1017	The place is SO big that it takes time to get acclimated and easy to get lost.
1017	Lots of food options and the room was great - the best hotel bed I've ever slept in.
1018	This hotel is one of the best in Vegas.
1018	The room was pretty spacious and really luxurious.
1018	The staff was friendly.
1018	The pool areas are really really nice.
1018	Therefore, we would recommend this hotel.
1018	However, if you make comparisons this hotel is not as happening as the Bellagio or the Wynn hotels.
1018	Also, the Bellagio and Wynn hotels are newer than the Venetian so we would stay in either of the two on our next visit.
1019	Overall very good but if only you provide coffee maker and microwaves in the room then I won't bother staying anywhere else.
1020	A little glitch with our room but it was resolved.
1021	The stay at the Venetian was incredible.
1021	We loved everything about the hotel and the restaurants within it.
1021	I would stay again if given the opportunity.
1023	Excellent experience,  feel in love with the room, casino and service.
1024	I've travelled to Las Vegas a bit in the past, and really found that this hotel was well organized and had great attention to detail.
1024	From being welcomed when we arrived, to having a great room, the experience was fabulous.
1025	The Venitian never disappoints!
1025	Everything was just perfect.
1025	Loved the Bella Suite!
1027	The suite was spacious and had the added bonus of having a printer/fax right in the room, which was great for printing confirmations for shows, rental cars and airline boarding passes.
1027	Room service food was exceptional.
1027	The staff at the concierge desk were helpful and attentive.
1027	Overall we had a very good experience at the Venetian.
1030	My boyfriend and I have always stayed at The Palazzo in Vegas and we absolutely love it!
1030	So we thought we would try and stay somewhere different so we tried The Venetian.
1030	They are connected so we thought that it would be identical.
1030	Although, the hotel is very similar, there were a few differences that I didn't like.
1030	First off, I think the Valet in the Palazzo is easier to access.
1030	Secondly, I think entering into the hotel from the casinos is a TON easier into the Palazzo.
1030	The Venetian has so many different ways to enter, due to them having two towers.
1030	Lastly, the housekeeping staff in the Palazzo was top notch.
1030	Our housekeeper didn't put away the blow dryer every day, the ironing board was never put away and my make up was never picked up and put on the ledge in a nice manner.
1030	The Palazzo is first class and they really spoil you there.
1030	I will always stay at The Palazzo, never at The Venetian again.
1031	Overall this is a great hotel and one of the best places to stay in Vegas.
1032	The hotel is beautiful.
1032	The suites were so nice.
1032	You could relax and not be on top of each other.
1032	The employees were very frendly.
1033	Great room but only complaint that i have are towels...
1033	i expected more from a 4 or 5 star hotel.
1034	It was its own city, it was so big.
1035	A lovely way to celebrate the births of 2 dear friends!
1035	We loved the location and luxury of the Venetian.
1035	Good food, comfy beds, spacious room.
1035	A nice treat to see the taping of Wheel of Fortune!
1035	Casino - we were all winners!
1035	LOVED the indoor canals...
1036	Pros: Superb 'central' location.
1036	Stunning architecture and decor.
1036	Cons: The WiFi was often down / unreliable - If something is broken or being upgraded - tell us and make some alternative arrangements.
1037	Nice hotel, nice rooms.
1037	The only thing is on top of prepaid package they charge 28$ USD as a resort fee per day, which was a surprise for us.
1037	We thought everything was included in the package
1038	I was there for 8 days and it was great!
1038	I truly enjoyed the entire resort and all it had to offer.
1039	This is the third time I have stayed in this hotel.
1039	That itself should say a lot.
1039	Right from check-in to check-out, te staff is fabulous and very gracious.
1039	Love the suite style bedrooms,  especially the step down living room with its own TV.
1039	Rooms and bathrooms are spacious.
1039	Only gripe is NO coffee maker in the room, and room service for a pot of tea/coffee is ~$ 25/- .
1039	Overall fantastic stay and only hope they do provide in room coffee maker!
1039	Also, do not touch anything in the mini bar and the tray of goodies near the TV!
1039	They move and you get charged!
1039	Luckily I checked my bill while checking out and realized my folly!
1039	Mentioned it to the check out staff, and they graciously removed the charges.
1039	Happy vacation y'all :-)
1040	The hotel smelled very smokey from cigarettes.
1040	Need a better air filtration if possible.
1040	For those who are not used to being around smoke often as it is banned in most indoor California places, it is hard to gamble or hang out inside for the evening.
1040	Went to encore and Wynn where air quality is better.
1040	We ate snacks at the Gran Luxe after 2am and the service was very not very good.
1042	We were originally reserved with the Bella suite.
1042	At checkin they gave us an upgrade for an additional $50 per night.
1042	For the money, size and architectural quality of the suite.
1042	The couch was in poor repair.
1042	Looked worn and used, missing buttons.
1042	There were no drawers to store clothing.
1042	the towls were small, flat and rough.
1043	great trip that started with the Venetian,excellent restaurants & great shows
1045	Spent one night at the Venitian in November.
1045	The room was great, the staff was friendly.
1045	Over all it was a nice experience
1046	The Venetian was the highlight of Vegas for us, together with the helicopter ride into the canyon.
1047	I got lost a couple of times.
1047	The pickup was in the backside of the hotel, so I almost lost my helicopter- flight.
1051	Fantastic hotel (small city really) right in the middle of the biggest and the best.
1051	Really good staff, clean as a whistle, room really quiet, just doesn't get much better.
1052	The king size room was great, the beg was very comfortable, 3 TV / one 60 inch in the bedroom area and the other In the family room area small one in the bathroom, oh I would not stay anywhere else
1053	overall it was a nice hotel.
1053	I only wish there is coffee maker in the room, at least I can have a cup of tea.
1053	the resort fee is a total waste.
1054	We booked this hotel to celebrate my 60th birthday.
1054	I was completely surprised at how comfortable, elegant, and friendly it was.
1054	I would go back in a heartbeat!
1055	This is a nice hotel & casino & restaurants & swimming pools.
1056	Just wanted to say my wife loved the layout of the Hotel.
1056	We had such a good time.
1058	Everything in this hotel is amazing.
1058	Right in the heart of everything, great location
1060	Stayed just one night and everything was quite nice and clean.
1060	I stayed in the lowest suite but it was quite roomy with 3 televisions, a sitting area, and bed area.
1060	Would recommend if the sale is right!
1061	The Venetian was wonderful.
1061	Absolutely first-class resort with a well-kept gambling floor, an amazing array of shops and restaurants, and friendly staff!
1061	We stayed here between Christmas and New Years, and it was a great time.
1061	Delmonico steak was incredible!
1062	First time in Vegas and it was fab...
1062	The Venetian is stunning, very clean, smells lovely (im sure they put scent into the air conditioning...
1062	) we had a problem with the wifi in that we could not connect to it...
1062	and the maid was knocking on our door at 8.30AM offering room service...
1062	we had our 2 children with us and after being out the night before ended up with 2 tired children from being woken so early...
1062	we complained to the front desk and they removed the resort fee from our bill...
1062	we wernt used to staying in such a big hotel...
1062	apart from the reception staff we had no contact with any hotel staff...
1062	but it was a lovely hotel, we had a bella suite which was very nice and very comfortable!
1063	This was my first visit to Vegas, but my husband has been several times.
1063	Like other reviews, they offered us a room upgrade for an additional $50 a day - worth the $ spent.
1063	The hotel is beautiful, but you can get lost easily.
1063	I have no idea what benefit we received for the $28 a day resort fee though.
1063	For the price we paid for the room, it was disappointing that there was no mini-refrigerator or coffee maker.
1063	It would have been nice if there was at least a credit for a small cup of coffee each day.
1063	The most unfriendly, rude casino staff out of all the casinos we visited.
1063	Grazie rewards points are a joke, especially considering how much money we spent at the hotel and casino.
1063	Customer service and room cleanliness lacking.
1063	We got a stained, dirty towel one day.
1063	No shower mat or hand towel another day.
1063	They rinsed out the used glasses and replaced them as if they were clean - my lipstick was still on the glass.
1063	If you plan on renting a car, get it from the airport - you will save a fortune.
1063	Make sure you check your bill closely for charges.
1063	We were charged $9 for M&Ms that we didn't eat.
